schema_version,suite_id,suite_fingerprint,artifact_type,artifact_sha256,inference_category,effective_inference_chunk_size,model_type,device_class,device_name,silence_policy_id,scope,case_id,relative_score_status,digital_silence,silent_case_count,total_case_count,esr,mse,multi_resolution_stft_distance,p50_latency_ms,p95_latency_ms,real_time_factor,peak_memory_bytes,artifact_size_bytes,esr_eligible_count,multi_resolution_stft_distance_eligible_count,esr_excluded_count,multi_resolution_stft_distance_excluded_count,prediction_rms,prediction_abs_peak
1.1,gear-comparison-44100-tsmini-gain-75-test,e965447128486b8a865d14c8740f72f222c9bb5f3026bead8f2f35a17f552373,checkpoint,f406fa04f103a17a48e68f1a9f7b24f8f91eaae5585b305907be79f8fc0db66b,native_stateful,8192,gru,cpu,13th Gen Intel(R) Core(TM) i5-13400F,digital_silence_v1,aggregate,,aggregate,,0,4,0.0008691396578797139,1.356889401904482e-05,0.5451280698180199,365.11415450000004,392.05396619999993,0.36511415450000007,873644032.0,94683.0,4,4,0,0,,
1.1,gear-comparison-44100-tsmini-gain-75-test,e965447128486b8a865d14c8740f72f222c9bb5f3026bead8f2f35a17f552373,checkpoint,f406fa04f103a17a48e68f1a9f7b24f8f91eaae5585b305907be79f8fc0db66b,native_stateful,8192,gru,cpu,13th Gen Intel(R) Core(TM) i5-13400F,digital_silence_v1,case,early,eligible,False,,,0.0010389849776402116,1.2553300621220842e-05,0.5787032246589661,362.2641885,376.65321800000004,0.3622641885,873644032.0,94683.0,,,,,0.11003194004297256,0.3184041976928711
1.1,gear-comparison-44100-tsmini-gain-75-test,e965447128486b8a865d14c8740f72f222c9bb5f3026bead8f2f35a17f552373,checkpoint,f406fa04f103a17a48e68f1a9f7b24f8f91eaae5585b305907be79f8fc0db66b,native_stateful,8192,gru,cpu,13th Gen Intel(R) Core(TM) i5-13400F,digital_silence_v1,case,first-middle,eligible,False,,,0.0014101179549470544,2.2776588593842462e-05,0.6059303283691406,370.1913115,393.59194335,0.3701913115,873644032.0,94683.0,,,,,0.12674179673194885,0.338693231344223
1.1,gear-comparison-44100-tsmini-gain-75-test,e965447128486b8a865d14c8740f72f222c9bb5f3026bead8f2f35a17f552373,checkpoint,f406fa04f103a17a48e68f1a9f7b24f8f91eaae5585b305907be79f8fc0db66b,native_stateful,8192,gru,cpu,13th Gen Intel(R) Core(TM) i5-13400F,digital_silence_v1,case,second-middle,eligible,False,,,0.00045006259460933506,8.26075756776845e-06,0.4953443706035614,366.6677565,378.54638905,0.3666677565,873644032.0,94683.0,,,,,0.13599763810634613,0.27791357040405273
1.1,gear-comparison-44100-tsmini-gain-75-test,e965447128486b8a865d14c8740f72f222c9bb5f3026bead8f2f35a17f552373,checkpoint,f406fa04f103a17a48e68f1a9f7b24f8f91eaae5585b305907be79f8fc0db66b,native_stateful,8192,gru,cpu,13th Gen Intel(R) Core(TM) i5-13400F,digital_silence_v1,case,late,eligible,False,,,0.0005773931043222547,1.0684929293347523e-05,0.5005343556404114,364.4777225,383.76629815,0.36447772250000005,873644032.0,94683.0,,,,,0.1364118605852127,0.3019573390483856
